order	driver	client	start	end	client_bill	driver_bill	fraud	city_number	animal	baby_seat	luggage	percent
1047870595	12599334	28937062	2020-07-13 02:31:28	2020-07-13 03:11:46	575	575	0	3	0	0	0	5
1107110791	10198318	31283174	2020-07-31 22:23:14	2020-07-31 22:46:03	241	241	0	3	0	0	0	27.6
1115429011	17458847	76174431	2020-08-03 11:13:00	2020-08-03 11:23:10	69	200	0	3	0	0	0	3
1048002619	12910446	1548336	2020-07-13 05:18:50	2020-07-13 06:12:21	732	732	0	3	0	0	0	23.1
1107303007	17648331	25654602	2020-07-31 23:40:00	2020-08-01 00:21:09	566	566	0	3	0	0	0	5
1115432779	15558939	29829494	2020-08-03 11:14:42	2020-08-03 11:26:49	73	200	0	3	0	0	0	20.8
1048056307	10605330	17665510	2020-07-13 05:53:39	2020-07-13 06:16:34	282	282	0	3	0	0	0	19.8
1107380623	10808686	76207671	2020-08-01 00:17:17	2020-08-01 00:25:39	32	200	0	3	0	0	0	6
1115575291	12901514	87425355	2020-08-03 12:12:22	2020-08-03 12:33:16	134	200	0	3	0	0	0	26.6
1048224607	17082419	70695047	2020-07-13 07:11:18	2020-07-13 07:18:14	69	550	0	3	0	0	0	26.6
1107437863	13098146	29860690	2020-08-01 00:44:18	2020-08-01 01:46:22	564	564	0	3	0	0	0	20.8
1115639755	17535047	21536614	2020-08-03 12:38:13	2020-08-03 13:11:27	173	200	0	3	0	0	0	6
1048291735	10794070	18662310	2020-07-13 07:36:21	2020-07-13 08:05:41	155	250	0	3	0	0	0	21.8
1107449155	15390111	12049490	2020-08-01 00:49:58	2020-08-01 01:18:09	359	359	0	3	0	0	0	25.6
1115694403	17692363	80324439	2020-08-03 12:59:41	2020-08-03 13:11:51	69	200	0	3	0	0	0	3
1048405771	17314479	72715647	2020-07-13 08:17:09	2020-07-13 08:44:27	676	676	0	3	0	0	0	6
1107538819	11890014	54463406	2020-08-01 01:39:53	2020-08-01 01:57:18	109	150	0	3	0	0	0	20.8
1115702971	14046002	54563394	2020-08-03 13:03:17	2020-08-03 13:22:38	156	200	0	3	0	0	0	25.6
1050817543	12547326	20998182	2020-07-14 00:49:59	2020-07-14 01:09:45	198	198	0	3	0	0	0	5
1107573859	17482175	28438574	2020-08-01 02:03:35	2020-08-01 02:12:49	109	150	0	3	0	0	0	3
1115760931	15464631	54614574	2020-08-03 13:27:10	2020-08-03 13:50:37	218	218	0	3	0	0	0	24.6
1048607695	11606294	3956756	2020-07-13 09:30:21	2020-07-13 09:44:54	84	200	0	3	0	0	0	24.6
1107693175	17041935	25587794	2020-08-01 03:34:43	2020-08-01 04:01:37	346	346	0	3	0	0	0	0
1115782411	11645578	13293674	2020-08-03 13:35:28	2020-08-03 13:51:00	71	200	0	3	0	0	0	19.8
1048610335	17060167	12277838	2020-07-13 09:31:15	2020-07-13 09:55:09	181	350	0	3	0	0	0	21.8
1107815299	17411251	74687975	2020-08-01 05:16:36	2020-08-01 05:37:00	293	293	0	3	0	0	0	26.6
1115800171	17684875	80133435	2020-08-03 13:42:06	2020-08-03 13:54:07	70	200	0	3	0	0	0	3
1048754623	11837538	7358506	2020-07-13 10:30:40	2020-07-13 11:35:52	674	674	0	3	0	0	0	21.6
1108077139	17704883	8034378	2020-08-01 07:41:53	2020-08-01 07:55:27	141	166	0	3	0	0	0	5
1115803951	17740707	49846790	2020-08-03 13:43:31	2020-08-03 13:54:41	69	200	0	3	0	0	0	0
1048850887	15059538	14281970	2020-07-13 11:10:36	2020-07-13 11:46:57	382	382	0	3	0	0	0	27.6
1108125031	17663951	10983478	2020-08-01 08:04:12	2020-08-01 08:17:53	163	163	0	3	0	0	0	6
1115807059	11163286	63037490	2020-08-03 13:44:42	2020-08-03 14:03:28	191	221	0	3	0	0	0	16.8
1048983739	16711351	12706366	2020-07-13 12:04:48	2020-07-13 12:31:10	228	228	0	3	0	0	0	24.6
1108128403	10493446	17190590	2020-08-01 08:06:04	2020-08-01 08:45:48	382	382	0	3	0	0	0	25.6
1116020755	15427355	55588042	2020-08-03 15:09:51	2020-08-03 15:29:49	117	200	0	3	0	0	0	25.6
1049012191	16958319	31593378	2020-07-13 12:17:14	2020-07-13 12:51:45	260	260	0	3	0	0	0	23.1
1108160527	17455595	22697946	2020-08-01 08:23:27	2020-08-01 08:31:05	75	150	0	3	0	0	0	5
1116025687	14980114	42501102	2020-08-03 15:11:53	2020-08-03 15:31:24	140	200	0	3	0	0	0	26.6
1049334559	10808686	6282690	2020-07-13 14:25:28	2020-07-13 14:48:26	244	244	0	3	0	0	0	27.6
1108271635	17038491	66986951	2020-08-01 09:08:11	2020-08-01 11:22:02	1553	1553	0	3	0	0	0	18.7
1114146655	10857590	6361268	2020-08-02 23:18:15	2020-08-02 23:54:35	401	401	0	3	0	0	0	16.8
1049392219	17302039	13685910	2020-07-13 14:46:58	2020-07-13 15:11:18	231	231	0	3	0	0	0	2
1108350523	17399251	61636746	2020-08-01 09:37:20	2020-08-01 10:10:44	293	362	0	3	0	0	0	5
1116120583	15208062	45466038	2020-08-03 15:48:45	2020-08-03 16:21:08	429	429	0	3	0	0	0	24.6
1049459659	14996198	82014467	2020-07-13 15:12:58	2020-07-13 15:57:03	115	200	0	3	0	0	0	23.2
1108353091	16941123	27049226	2020-08-01 09:38:07	2020-08-01 09:51:13	87	150	0	3	0	0	0	25.5
1116163591	13802046	27456162	2020-08-03 16:05:05	2020-08-03 16:30:59	178	200	0	3	0	0	0	2.4
1049592439	16808671	70806311	2020-07-13 16:02:59	2020-07-13 16:14:34	82	150	0	3	0	0	0	26.6
1108411783	17685183	68932207	2020-08-01 09:56:52	2020-08-01 10:10:10	77	150	0	3	0	0	0	3
1116176827	17459387	77094319	2020-08-03 16:10:19	2020-08-03 16:22:04	69	200	0	3	0	0	0	3
1049608927	15558939	11784274	2020-07-13 16:09:01	2020-07-13 16:19:15	106	200	0	3	0	0	0	20.8
1108454839	16837959	6764758	2020-08-01 10:15:22	2020-08-01 10:51:45	516	607	0	3	0	0	0	24.6
1116185767	17632435	80390059	2020-08-03 16:13:43	2020-08-03 16:24:58	69	200	0	3	0	0	0	3
1049824855	16665443	38004114	2020-07-13 17:27:56	2020-07-13 18:53:35	695	695	0	3	0	0	0	16.8
1108545823	17455595	18391734	2020-08-01 10:49:02	2020-08-01 11:04:41	137	150	0	3	0	0	0	5
1116188179	17510131	79218295	2020-08-03 16:14:39	2020-08-03 16:32:31	69	200	0	3	0	0	0	3
1050004987	16837959	48560234	2020-07-13 18:33:06	2020-07-13 19:05:15	411	411	0	3	0	0	0	24.6
1108583503	17705471	21707382	2020-08-01 11:03:48	2020-08-01 11:13:48	109	150	0	3	0	0	0	4
1116227287	17621007	20936906	2020-08-03 16:29:16	2020-08-03 18:37:42	838	985	0	3	0	0	0	5
1050098407	17051347	6854478	2020-07-13 19:09:06	2020-07-13 19:56:40	382	382	0	3	0	0	0	26.6
1108630291	10412182	85177059	2020-08-01 11:23:22	2020-08-01 11:35:54	65	150	0	3	0	0	0	19.8
1116231751	17739607	15005786	2020-08-03 16:30:58	2020-08-03 17:17:57	390	397	0	3	0	0	0	4
1050129343	11057566	12003290	2020-07-13 19:20:16	2020-07-13 20:05:26	252	252	0	3	0	0	0	2.9
1108680535	16652075	86979319	2020-08-01 11:41:02	2020-08-01 12:26:09	524	524	0	3	0	0	0	5
1116307507	17346783	15185358	2020-08-03 17:00:09	2020-08-03 17:16:44	133	200	0	3	0	0	0	25
1050277579	15462703	81282115	2020-07-13 20:12:45	2020-07-13 20:49:07	366	416	0	3	0	0	0	23.2
1108762399	17660319	11030634	2020-08-01 12:12:25	2020-08-01 13:11:18	539	539	0	3	0	0	0	24.6
1116380839	10824126	64160694	2020-08-03 17:26:50	2020-08-03 17:46:06	168	224	0	3	0	0	0	24.2
1050380851	16144019	21348210	2020-07-13 20:52:13	2020-07-13 21:09:46	166	200	0	3	0	0	0	21.8
1108763539	17426571	74302283	2020-08-01 12:12:52	2020-08-01 12:29:03	69	150	0	3	0	0	0	3
1116534139	17458847	76760003	2020-08-03 18:19:45	2020-08-03 18:30:04	69	200	0	3	0	0	0	3
1050399499	17069351	79545539	2020-07-13 20:59:35	2020-07-13 21:24:21	162	191	0	3	0	0	0	23.2
1106290735	15962499	10193158	2020-07-31 18:19:32	2020-07-31 18:54:04	69	200	0	3	0	0	0	3
1116582787	17040555	60340134	2020-08-03 18:35:55	2020-08-03 18:40:44	39	200	0	3	0	0	0	20
1050509359	14110402	12001322	2020-07-13 21:42:17	2020-07-14 10:34:15	286	286	0	3	0	0	0	16.8
1108832791	17069963	25746878	2020-08-01 12:38:37	2020-08-01 13:23:53	541	601	0	3	0	0	0	25.2
1116719539	10344750	13739586	2020-08-03 19:24:36	2020-08-03 19:39:22	118	200	0	3	0	0	0	20.3
1050572839	14996198	52482846	2020-07-13 22:09:25	2020-07-13 22:15:38	59	200	0	3	0	0	0	23.2
1108857391	16375531	9652522	2020-08-01 12:46:52	2020-08-01 15:16:23	2321	2321	0	3	0	0	0	5
1116927211	17399251	69989631	2020-08-03 20:42:30	2020-08-03 21:02:18	107	200	0	3	0	0	0	24.2
1050603307	16558979	81236823	2020-07-13 22:21:27	2020-07-13 22:48:35	253	253	0	3	0	0	0	24.6
1108889359	10283738	41753278	2020-08-01 12:57:57	2020-08-01 13:06:18	143	159	0	3	0	0	0	26.6
1117044967	11890014	25211406	2020-08-03 21:33:02	2020-08-03 21:52:42	74	200	0	3	0	0	0	20.8
1044888463	14252130	8784930	2020-07-11 23:48:44	2020-07-12 00:04:59	197	197	0	3	0	0	0	23.2
1108919407	11947278	13761354	2020-08-01 13:08:59	2020-08-01 13:23:42	77	150	0	3	0	0	0	4
1117060423	16883363	23067422	2020-08-03 21:40:07	2020-08-03 22:21:45	636	636	0	3	0	0	0	23.6
1108930483	14781734	19003226	2020-08-01 13:13:04	2020-08-01 13:59:47	497	497	0	3	0	0	0	19.8
1117144507	17379583	85714595	2020-08-03 22:20:04	2020-08-03 22:51:41	133	200	0	3	0	0	0	23.2
1108955095	15883907	29280566	2020-08-01 13:22:05	2020-08-01 13:42:45	186	186	0	3	0	0	0	19.8
1117153003	17059715	74104443	2020-08-03 22:24:13	2020-08-03 22:35:23	124	146	0	3	0	0	0	26.2
1109129887	17438199	78070819	2020-08-01 14:23:22	2020-08-01 14:34:00	69	150	0	3	0	0	0	3
1117153291	12812898	34652570	2020-08-03 22:24:22	2020-08-03 22:34:09	74	200	0	3	0	0	0	19.8
1109170519	11744130	23869686	2020-08-01 14:37:28	2020-08-01 15:01:07	0	150	0	3	0	0	0	25.6
1117273579	17260855	28843370	2020-08-03 23:36:53	2020-08-04 00:00:36	259	259	0	3	0	0	0	25.2
1109187211	10006932	45996210	2020-08-01 14:43:07	2020-08-01 14:58:25	69	150	0	3	0	0	0	3
1117348423	17628963	33389282	2020-08-04 00:44:16	2020-08-04 01:02:32	147	150	0	3	0	0	0	26.6
1109212267	15355974	5469568	2020-08-01 14:51:35	2020-08-01 15:22:37	276	276	0	3	0	0	0	27.6
1117445443	16858531	11803170	2020-08-04 03:10:31	2020-08-04 03:22:18	69	150	0	3	0	0	0	25.6
1109255047	17459387	73836911	2020-08-01 15:07:08	2020-08-01 15:20:35	69	150	0	3	0	0	0	3
1117524259	17254239	5449052	2020-08-04 05:02:24	2020-08-04 05:20:29	116	150	0	3	0	0	0	21.6
1109258311	12923074	24010330	2020-08-01 15:08:19	2020-08-01 15:23:16	168	168	0	3	0	0	0	26.6
1117691227	11947278	21523210	2020-08-04 06:54:34	2020-08-04 07:10:08	228	228	0	3	0	0	0	4
1109284531	10785466	18280546	2020-08-01 15:18:12	2020-08-01 15:26:33	93	150	0	3	0	0	0	24.6
1117857535	17458847	76048963	2020-08-04 08:07:56	2020-08-04 08:17:40	102	250	0	3	0	0	0	3
1109359579	17685183	49846954	2020-08-01 15:44:56	2020-08-01 15:56:54	83	150	0	3	0	0	0	3
1117903663	17459387	77573035	2020-08-04 08:26:41	2020-08-04 08:36:47	98	250	0	3	0	0	0	3
1109374591	14925566	37728838	2020-08-01 15:49:59	2020-08-01 16:12:38	113	150	0	3	0	0	0	19.8
1117919311	11309326	44515658	2020-08-04 08:32:03	2020-08-04 08:49:45	236	400	0	3	0	0	0	19.8
1109493283	10808686	81267879	2020-08-01 16:32:10	2020-08-01 16:48:12	171	171	0	3	0	0	0	6
1117922635	17082419	49064606	2020-08-04 08:33:11	2020-08-04 08:39:44	70	400	0	3	0	0	0	24.2
1109533735	17649147	79160015	2020-08-01 16:46:04	2020-08-01 17:01:41	87	150	0	3	0	0	0	3
1117980523	17692363	80325631	2020-08-04 08:52:22	2020-08-04 09:09:40	99	250	0	3	0	0	0	3
1109561779	14950746	6110316	2020-08-01 16:55:52	2020-08-01 17:09:43	139	150	0	3	0	0	0	19.8
1118003503	17448303	77376507	2020-08-04 09:02:13	2020-08-04 09:13:00	143	250	0	3	0	0	0	3
1109563915	11011510	22797050	2020-08-01 16:56:38	2020-08-01 17:19:46	227	227	0	3	0	0	0	20.8
1118064343	11890014	33681994	2020-08-04 09:27:20	2020-08-04 09:39:29	120	200	0	3	0	0	0	20.8
1109688139	15134538	21176462	2020-08-01 17:39:36	2020-08-01 18:26:44	412	412	0	3	0	0	0	25.2
1114060867	13257654	12362514	2020-08-02 22:40:38	2020-08-02 23:00:29	212	212	0	3	0	0	0	16.8
1109724283	14379150	75936763	2020-08-01 17:51:42	2020-08-01 18:14:08	169	169	0	3	0	0	0	19.8
1118086891	2372	78030235	2020-08-04 09:35:14	2020-08-04 11:00:10	684	684	0	3	0	0	0	11.6
1109753779	17612715	78922395	2020-08-01 18:00:44	2020-08-01 18:16:16	69	150	0	3	0	0	0	3
1118149375	10140318	12404770	2020-08-04 09:57:24	2020-08-04 10:14:00	139	163	0	3	0	0	0	0
1109786215	17709847	77419055	2020-08-01 18:10:48	2020-08-01 18:21:21	69	150	0	3	0	0	0	3
1118154463	17458847	77184431	2020-08-04 09:59:30	2020-08-04 10:09:54	69	200	0	3	0	0	0	3
1109831419	17426571	77318967	2020-08-01 18:25:35	2020-08-01 18:36:54	69	150	0	3	0	0	0	3
1118184799	17706863	12921702	2020-08-04 10:12:58	2020-08-04 10:35:08	106	150	0	3	0	0	0	5
1109847247	17458847	77378599	2020-08-01 18:30:44	2020-08-01 18:40:01	84	150	0	3	0	0	0	3
1118244727	16979067	24676982	2020-08-04 10:37:04	2020-08-04 10:54:28	129	200	0	3	0	0	0	20.8
1109894071	17709847	77317923	2020-08-01 18:45:34	2020-08-01 18:56:41	69	150	0	3	0	0	0	3
1118279707	17632435	80431483	2020-08-04 10:50:35	2020-08-04 11:02:10	69	200	0	3	0	0	0	3
1110010531	17438199	77300551	2020-08-01 19:20:43	2020-08-01 19:31:35	100	200	0	3	0	0	0	3
1118335759	17692363	80387595	2020-08-04 11:15:09	2020-08-04 11:29:43	69	200	0	3	0	0	0	3
1110028879	10902742	11734750	2020-08-01 19:26:24	2020-08-01 19:38:44	127	200	0	3	0	0	0	26.6
1118337139	17740707	54250722	2020-08-04 11:15:44	2020-08-04 11:30:18	69	200	0	3	0	0	0	0
1110106315	17582311	55512398	2020-08-01 19:50:20	2020-08-01 20:14:43	256	256	0	3	0	0	0	3.4
1118393491	17057275	85548627	2020-08-04 11:38:39	2020-08-04 12:36:18	435	435	0	3	0	0	0	27.6
1110147163	17448303	77143403	2020-08-01 20:02:13	2020-08-01 20:13:39	99	200	0	3	0	0	0	3
1118576431	16273243	9371458	2020-08-04 12:51:11	2020-08-04 13:26:43	254	304	0	3	0	0	0	26.6
1110159847	16674983	81202043	2020-08-01 20:05:45	2020-08-01 20:29:05	170	200	0	3	0	0	0	24.6
1118596099	16946207	40023778	2020-08-04 12:59:00	2020-08-04 13:45:33	762	762	0	3	0	0	0	4.9
1110231607	17382739	14043118	2020-08-01 20:25:19	2020-08-01 20:48:48	202	202	0	3	0	0	0	27.6
1118685871	15558939	10952878	2020-08-04 13:34:27	2020-08-04 13:52:36	163	200	0	3	0	0	0	20.8
1110424207	16303679	12117862	2020-08-01 21:20:26	2020-08-01 21:32:54	258	258	0	3	0	0	0	24.6
1118696671	15694791	46048362	2020-08-04 13:38:33	2020-08-04 13:57:16	141	141	0	3	0	0	0	26.6
1110550807	17649147	78302951	2020-08-01 21:57:26	2020-08-01 22:14:28	116	200	0	3	0	0	0	3
1118713723	16972579	38361418	2020-08-04 13:44:50	2020-08-04 14:14:47	262	262	0	3	0	0	0	25.6
1110601783	17423843	12908298	2020-08-01 22:11:51	2020-08-01 22:26:57	105	200	0	3	0	0	0	5
1118722483	17685183	79850059	2020-08-04 13:48:00	2020-08-04 14:01:26	69	200	0	3	0	0	0	3
1110725047	17423843	38551850	2020-08-01 22:49:01	2020-08-01 23:10:48	225	225	0	3	0	0	0	5
1118788723	17684875	79774811	2020-08-04 14:12:03	2020-08-04 14:24:36	69	200	0	3	0	0	0	3
1110735655	17628963	72260611	2020-08-01 22:52:42	2020-08-01 23:23:45	393	393	0	3	0	0	0	26.6
1119053335	15962499	18875738	2020-08-04 15:50:06	2020-08-04 16:35:06	436	436	0	3	0	0	0	24.6
1110777607	17393939	20830666	2020-08-01 23:07:26	2020-08-01 23:44:57	383	383	0	3	0	0	0	19.3
1119112375	13153946	52470254	2020-08-04 16:10:22	2020-08-04 17:13:02	684	684	0	3	0	0	0	21.6
1110845587	17442959	9886138	2020-08-01 23:30:37	2020-08-01 23:56:15	256	256	0	3	0	0	0	18.8
1119197587	17438199	76754455	2020-08-04 16:40:37	2020-08-04 16:53:15	69	200	0	3	0	0	0	3
1110884647	17719071	31317890	2020-08-01 23:45:57	2020-08-02 00:14:02	232	232	0	3	0	0	0	20.8
1119403699	17726175	3831634	2020-08-04 17:54:11	2020-08-04 18:08:56	72	200	0	3	0	0	0	3
1110993175	17628963	65597687	2020-08-02 00:32:40	2020-08-02 00:54:58	166	200	0	3	0	0	0	26.6
1119644215	16549495	88261615	2020-08-04 19:15:02	2020-08-04 19:29:24	55	200	0	3	0	0	0	20.8
1111060231	15329546	15101630	2020-08-02 01:04:55	2020-08-02 01:37:47	462	462	0	3	0	0	0	26.6
1119648295	17726175	78467519	2020-08-04 19:16:25	2020-08-04 19:33:16	69	200	0	3	0	0	0	3
1111078951	17346775	26869322	2020-08-02 01:14:48	2020-08-02 01:34:55	179	200	0	3	0	0	0	23.6
1119869419	15152486	52659398	2020-08-04 20:36:56	2020-08-04 21:43:24	956	1062	0	3	0	0	0	20.8
1111083259	15349010	86302083	2020-08-02 01:17:12	2020-08-02 02:04:57	618	618	0	3	0	0	0	21.2
1119876643	10978506	13640922	2020-08-04 20:39:40	2020-08-04 20:55:44	167	200	0	3	0	0	0	26.6
1111153303	13947878	8058522	2020-08-02 02:01:00	2020-08-02 03:01:40	782	913	0	3	0	0	0	20.8
1119908659	14609154	12549422	2020-08-04 20:52:17	2020-08-04 21:12:54	176	176	0	3	0	0	0	26.6
1111156171	16674983	11559102	2020-08-02 02:02:56	2020-08-02 02:46:53	526	619	0	3	0	0	0	24.6
1119913243	17625383	10112034	2020-08-04 20:54:04	2020-08-04 21:09:37	109	200	0	3	0	0	0	5
1111218295	17025155	73993939	2020-08-02 02:49:53	2020-08-02 03:07:57	168	200	0	3	0	0	0	24.7
1120026667	17394999	88250435	2020-08-04 21:39:28	2020-08-04 22:05:14	266	266	0	3	0	0	0	19.8
1111293439	15684623	12661906	2020-08-02 03:54:32	2020-08-02 04:22:19	181	201	0	3	0	0	0	22.2
1120044787	17413419	10546918	2020-08-04 21:47:29	2020-08-04 22:07:38	158	200	0	3	0	0	0	22.3
1111526839	17345959	84937639	2020-08-02 07:05:53	2020-08-02 07:51:53	382	382	0	3	0	0	0	25.5
1120060987	17777991	20120194	2020-08-04 21:54:47	2020-08-04 22:07:56	125	150	0	3	0	0	0	19.3
1111657699	13720618	13828582	2020-08-02 08:22:11	2020-08-02 08:57:21	774	774	0	3	0	0	0	19.8
1120101775	17459387	75711903	2020-08-04 22:12:23	2020-08-04 22:23:10	79	200	0	3	0	0	0	3
1111939195	17512255	12162778	2020-08-02 10:31:43	2020-08-02 11:03:31	340	340	0	3	0	0	0	3
1120161283	16168755	16815430	2020-08-04 22:39:51	2020-08-04 23:34:15	416	416	0	3	0	0	0	23.6
1111946911	17202039	15626670	2020-08-02 10:35:01	2020-08-02 11:14:32	380	380	0	3	0	0	0	20.8
1120174495	17458847	75644755	2020-08-04 22:46:36	2020-08-04 23:00:36	69	200	0	3	0	0	0	3
1111991599	11338962	29662246	2020-08-02 10:53:01	2020-08-02 11:07:47	134	150	0	3	0	0	0	26.6
1121750827	17491299	23874926	2020-08-05 13:49:34	2020-08-05 14:08:27	70	200	0	3	0	0	0	3
1112041687	17686139	4104196	2020-08-02 11:15:47	2020-08-02 12:57:27	321	321	0	3	0	0	0	16.8
1120304995	17346783	11259006	2020-08-05 00:10:04	2020-08-05 00:32:15	173	203	0	3	0	0	0	25
1112062459	13692766	73381903	2020-08-02 11:24:59	2020-08-02 12:28:31	1001	1001	0	3	0	0	0	24.6
1120402387	17460103	10455202	2020-08-05 01:56:05	2020-08-05 02:10:01	104	150	0	3	0	0	0	20.8
1112093455	17444751	16414962	2020-08-02 11:37:24	2020-08-02 11:54:20	173	173	0	3	0	0	0	28.6
1120644115	4720	10940146	2020-08-05 06:31:52	2020-08-05 07:15:30	511	511	0	3	0	0	0	0
1112108311	15254490	87133839	2020-08-02 11:42:44	2020-08-02 14:17:19	329	366	0	3	0	0	0	26.6
1120706779	17458847	75432991	2020-08-05 07:00:30	2020-08-05 07:11:05	101	250	0	3	0	0	0	3
1112149615	17025155	87382023	2020-08-02 11:58:39	2020-08-02 12:49:11	572	622	0	3	0	0	0	24.7
1120784575	17031023	51258778	2020-08-05 07:35:26	2020-08-05 08:00:54	243	250	0	3	0	0	0	20.8
1113904819	11569474	316733	2020-08-02 21:45:11	2020-08-02 22:09:20	189	189	0	3	0	0	0	16.8
1120873171	14046002	9272454	2020-08-05 08:09:26	2020-08-05 08:27:12	186	250	0	3	0	0	0	25.6
1112309407	11744130	53818750	2020-08-02 13:02:31	2020-08-02 13:09:19	70	150	0	3	0	0	0	25.6
1120876375	10053218	22216258	2020-08-05 08:10:51	2020-08-05 08:38:21	300	300	0	3	0	0	0	21.6
1112361055	17649147	79299579	2020-08-02 13:24:00	2020-08-02 13:39:44	69	150	0	3	0	0	0	3
1120925743	14046002	64289298	2020-08-05 08:28:42	2020-08-05 08:53:43	229	250	0	3	0	0	0	25.6
1112428411	13802046	9052934	2020-08-02 13:48:57	2020-08-02 14:11:37	292	292	0	3	0	0	0	2.4
1120983931	11606294	30311046	2020-08-05 08:47:01	2020-08-05 09:04:56	160	250	0	3	0	0	0	22.2
1112463871	11744130	24218414	2020-08-02 14:02:58	2020-08-02 14:16:02	117	150	0	3	0	0	0	25.6
1121027911	15558939	18317734	2020-08-05 09:03:44	2020-08-05 09:16:17	78	200	0	3	0	0	0	20.8
1112502019	13967350	71771867	2020-08-02 14:18:40	2020-08-02 14:34:11	174	174	0	3	0	0	0	3
1121034511	11761846	38283378	2020-08-05 09:06:28	2020-08-05 09:33:05	273	273	0	3	0	0	0	20.8
1112563759	15728035	7373288	2020-08-02 14:41:45	2020-08-02 14:54:49	100	150	0	3	0	0	0	3
1121135839	16508815	77330539	2020-08-05 09:44:31	2020-08-05 10:10:37	172	172	0	3	0	0	0	27.6
1112585215	17652903	3914676	2020-08-02 14:49:30	2020-08-02 15:05:03	271	271	0	3	0	0	0	4
1121191795	10409350	13336482	2020-08-05 10:06:06	2020-08-05 11:00:27	538	538	0	3	0	0	0	21.8
1112616703	17426571	76760003	2020-08-02 15:01:13	2020-08-02 15:12:44	69	150	0	3	0	0	0	3
1121254219	16457763	12030414	2020-08-05 10:31:44	2020-08-05 10:57:52	218	257	0	3	0	0	0	21.6
1112626795	17448303	12142170	2020-08-02 15:05:02	2020-08-02 15:15:22	69	150	0	3	0	0	0	3
1121323579	17491299	79160483	2020-08-05 10:59:31	2020-08-05 11:17:55	69	200	0	3	0	0	0	3
1112630311	17459387	76753439	2020-08-02 15:06:17	2020-08-02 15:17:14	69	150	0	3	0	0	0	3
1121323987	17007467	45996210	2020-08-05 10:59:42	2020-08-05 11:29:36	231	231	0	3	0	0	0	26.6
1112631943	17709847	76391355	2020-08-02 15:06:53	2020-08-02 15:17:17	69	150	0	3	0	0	0	3
1121356555	15278030	46861038	2020-08-05 11:13:25	2020-08-05 12:50:06	819	819	0	3	0	0	0	25.6
1112774923	12166714	22043562	2020-08-02 15:57:20	2020-08-02 16:11:12	116	150	0	3	0	0	0	19.8
1121378335	16284691	25612418	2020-08-05 11:22:25	2020-08-05 12:11:38	407	407	0	3	0	0	0	2.9
1112834707	12036790	49537282	2020-08-02 16:18:35	2020-08-02 16:36:06	214	214	0	3	0	0	0	19.8
1121410495	13008754	10130226	2020-08-05 11:34:59	2020-08-05 12:12:43	292	292	0	3	0	0	0	20.8
1112921179	17701231	50243950	2020-08-02 16:49:09	2020-08-02 17:18:02	129	279	0	3	0	0	0	5
1121421295	12980742	77470435	2020-08-05 11:39:05	2020-08-05 12:09:12	255	255	0	3	0	0	0	16.8
1112935951	11140490	30487786	2020-08-02 16:54:18	2020-08-02 17:22:39	411	411	0	3	0	0	0	19.8
1121454619	17491299	79002283	2020-08-05 11:51:57	2020-08-05 12:08:21	69	200	0	3	0	0	0	3
1112975971	15759003	4558844	2020-08-02 17:08:15	2020-08-02 17:29:40	128	150	0	3	0	0	0	25.6
1121462671	15558939	19640214	2020-08-05 11:55:07	2020-08-05 12:08:48	76	200	0	3	0	0	0	20.8
1113052039	17510131	78882023	2020-08-02 17:34:35	2020-08-02 17:51:54	71	150	0	3	0	0	0	3
1121499667	12359730	49001346	2020-08-05 12:10:36	2020-08-05 12:30:00	208	208	0	3	0	0	0	24.6
1113059011	17692363	49846830	2020-08-02 17:36:54	2020-08-02 17:59:29	70	150	0	3	0	0	0	3
1121507311	16707783	84737299	2020-08-05 12:13:39	2020-08-05 13:06:37	703	703	0	3	0	0	0	23.2
1113094855	17423843	3615762	2020-08-02 17:48:06	2020-08-02 18:01:46	81	150	0	3	0	0	0	5
1121508307	15930339	55899906	2020-08-05 12:14:02	2020-08-05 13:36:49	763	763	0	3	0	0	0	19.8
1113104767	14063910	54399010	2020-08-02 17:51:10	2020-08-02 18:13:21	178	228	0	3	0	0	0	25.5
1121648719	11744130	25083342	2020-08-05 13:10:13	2020-08-05 13:27:14	173	200	0	3	0	0	0	23.2
1113122455	10312986	53875562	2020-08-02 17:56:38	2020-08-02 18:17:50	364	364	0	3	0	0	0	25.6
1121661019	14579530	12831242	2020-08-05 13:15:07	2020-08-05 13:37:57	162	200	0	3	0	0	0	24.5
1113346903	145776	69981035	2020-08-02 19:02:31	2020-08-02 20:01:25	581	681	0	3	0	0	0	23
1121680003	15150010	22043562	2020-08-05 13:22:43	2020-08-05 14:46:27	1121	1121	0	3	1	0	0	19.8
1113597115	10858706	26510314	2020-08-02 20:13:29	2020-08-02 20:30:02	212	212	0	3	0	0	0	19.3
1121725135	17458847	74824063	2020-08-05 13:40:06	2020-08-05 13:54:05	69	200	0	3	0	0	0	3
1113618871	16193443	81163519	2020-08-02 20:19:29	2020-08-02 20:43:57	245	299	0	3	0	0	0	24.8
1121739067	17057275	53481426	2020-08-05 13:45:17	2020-08-05 14:36:18	591	591	0	3	0	0	0	27.6
1113701191	17649147	78695779	2020-08-02 20:42:41	2020-08-02 20:59:21	69	150	0	3	0	0	0	3
1114126951	14983086	4802202	2020-08-02 23:09:40	2020-08-02 23:50:11	493	493	0	3	0	0	0	19.8
